	chr	pos	lod
ScyDAA6-5987-HRSCAF-6712:11576284	ScyDAA6-5987-HRSCAF-6712	11.576284	1.231550935
ScyDAA6-5987-HRSCAF-6712:11597574	ScyDAA6-5987-HRSCAF-6712	11.597574	1.22598684
ScyDAA6-5987-HRSCAF-6712:11617720	ScyDAA6-5987-HRSCAF-6712	11.61772	1.220723007
ScyDAA6-5987-HRSCAF-6712:11639192	ScyDAA6-5987-HRSCAF-6712	11.639192	1.229350832
ScyDAA6-5987-HRSCAF-6712:11659772	ScyDAA6-5987-HRSCAF-6712	11.659772	1.216012377
ScyDAA6-5987-HRSCAF-6712:11686470	ScyDAA6-5987-HRSCAF-6712	11.68647	1.209248186
ScyDAA6-5987-HRSCAF-6712:11708601	ScyDAA6-5987-HRSCAF-6712	11.708601	1.203640251
ScyDAA6-5987-HRSCAF-6712:11729027	ScyDAA6-5987-HRSCAF-6712	11.729027	1.195991593
ScyDAA6-5987-HRSCAF-6712:11751063	ScyDAA6-5987-HRSCAF-6712	11.751063	1.188797869
ScyDAA6-5987-HRSCAF-6712:11771863	ScyDAA6-5987-HRSCAF-6712	11.771863	1.181672562
ScyDAA6-5987-HRSCAF-6712:11792307	ScyDAA6-5987-HRSCAF-6712	11.792307	1.147147072
ScyDAA6-5987-HRSCAF-6712:11816220	ScyDAA6-5987-HRSCAF-6712	11.81622	1.102037634
ScyDAA6-5987-HRSCAF-6712:11839699	ScyDAA6-5987-HRSCAF-6712	11.839699	1.054738783
ScyDAA6-5987-HRSCAF-6712:11864961	ScyDAA6-5987-HRSCAF-6712	11.864961	1.000040504
ScyDAA6-5987-HRSCAF-6712:11886604	ScyDAA6-5987-HRSCAF-6712	11.886604	0.992951628
ScyDAA6-5987-HRSCAF-6712:11909262	ScyDAA6-5987-HRSCAF-6712	11.909262	0.985412986
ScyDAA6-5987-HRSCAF-6712:11929742	ScyDAA6-5987-HRSCAF-6712	11.929742	1.013367456
ScyDAA6-5987-HRSCAF-6712:11983984	ScyDAA6-5987-HRSCAF-6712	11.983984	1.077827815
ScyDAA6-5987-HRSCAF-6712:12004421	ScyDAA6-5987-HRSCAF-6712	12.004421	1.098156925
ScyDAA6-5987-HRSCAF-6712:12024673	ScyDAA6-5987-HRSCAF-6712	12.024673	1.27815107
ScyDAA6-5987-HRSCAF-6712:12044674	ScyDAA6-5987-HRSCAF-6712	12.044674	1.279247312
ScyDAA6-5987-HRSCAF-6712:12064856	ScyDAA6-5987-HRSCAF-6712	12.064856	1.280223536
ScyDAA6-5987-HRSCAF-6712:12087286	ScyDAA6-5987-HRSCAF-6712	12.087286	1.281518891
ScyDAA6-5987-HRSCAF-6712:12138921	ScyDAA6-5987-HRSCAF-6712	12.138921	1.281479321
ScyDAA6-5987-HRSCAF-6712:12159679	ScyDAA6-5987-HRSCAF-6712	12.159679	1.281463325
ScyDAA6-5987-HRSCAF-6712:12180142	ScyDAA6-5987-HRSCAF-6712	12.180142	1.279895497
ScyDAA6-5987-HRSCAF-6712:12200186	ScyDAA6-5987-HRSCAF-6712	12.200186	1.278687324
ScyDAA6-5987-HRSCAF-6712:12220389	ScyDAA6-5987-HRSCAF-6712	12.220389	1.277813596
ScyDAA6-5987-HRSCAF-6712:12241069	ScyDAA6-5987-HRSCAF-6712	12.241069	1.277279296
ScyDAA6-5987-HRSCAF-6712:12266284	ScyDAA6-5987-HRSCAF-6712	12.266284	1.27727582
ScyDAA6-5987-HRSCAF-6712:12286801	ScyDAA6-5987-HRSCAF-6712	12.286801	1.277273053
ScyDAA6-5987-HRSCAF-6712:12307202	ScyDAA6-5987-HRSCAF-6712	12.307202	1.27726844
ScyDAA6-5987-HRSCAF-6712:12327400	ScyDAA6-5987-HRSCAF-6712	12.3274	1.238041434
ScyDAA6-5987-HRSCAF-6712:12347427	ScyDAA6-5987-HRSCAF-6712	12.347427	1.196157293
ScyDAA6-5987-HRSCAF-6712:12368152	ScyDAA6-5987-HRSCAF-6712	12.368152	1.149986657
ScyDAA6-5987-HRSCAF-6712:12389594	ScyDAA6-5987-HRSCAF-6712	12.389594	1.099598062
ScyDAA6-5987-HRSCAF-6712:12410174	ScyDAA6-5987-HRSCAF-6712	12.410174	1.049177224
ScyDAA6-5987-HRSCAF-6712:12431932	ScyDAA6-5987-HRSCAF-6712	12.431932	1.049165264
ScyDAA6-5987-HRSCAF-6712:12452381	ScyDAA6-5987-HRSCAF-6712	12.452381	1.04915661
ScyDAA6-5987-HRSCAF-6712:12474006	ScyDAA6-5987-HRSCAF-6712	12.474006	1.049147503
ScyDAA6-5987-HRSCAF-6712:12495275	ScyDAA6-5987-HRSCAF-6712	12.495275	1.049138589
ScyDAA6-5987-HRSCAF-6712:12515692	ScyDAA6-5987-HRSCAF-6712	12.515692	1.049130073
ScyDAA6-5987-HRSCAF-6712:12535819	ScyDAA6-5987-HRSCAF-6712	12.535819	1.049121717
ScyDAA6-5987-HRSCAF-6712:12555976	ScyDAA6-5987-HRSCAF-6712	12.555976	1.049113363
ScyDAA6-5987-HRSCAF-6712:12576170	ScyDAA6-5987-HRSCAF-6712	12.57617	1.048651831
ScyDAA6-5987-HRSCAF-6712:12597116	ScyDAA6-5987-HRSCAF-6712	12.597116	1.048272334
ScyDAA6-5987-HRSCAF-6712:12617694	ScyDAA6-5987-HRSCAF-6712	12.617694	1.047999032
ScyDAA6-5987-HRSCAF-6712:12638396	ScyDAA6-5987-HRSCAF-6712	12.638396	1.047824375
ScyDAA6-5987-HRSCAF-6712:12658399	ScyDAA6-5987-HRSCAF-6712	12.658399	1.047751501
ScyDAA6-5987-HRSCAF-6712:12679691	ScyDAA6-5987-HRSCAF-6712	12.679691	1.047769058
ScyDAA6-5987-HRSCAF-6712:12703176	ScyDAA6-5987-HRSCAF-6712	12.703176	0.869016303
ScyDAA6-5987-HRSCAF-6712:12723743	ScyDAA6-5987-HRSCAF-6712	12.723743	0.723267474
ScyDAA6-5987-HRSCAF-6712:12751441	ScyDAA6-5987-HRSCAF-6712	12.751441	0.546215895
ScyDAA6-5987-HRSCAF-6712:12771786	ScyDAA6-5987-HRSCAF-6712	12.771786	0.432114743
ScyDAA6-5987-HRSCAF-6712:12792465	ScyDAA6-5987-HRSCAF-6712	12.792465	0.431062283
ScyDAA6-5987-HRSCAF-6712:12813693	ScyDAA6-5987-HRSCAF-6712	12.813693	0.43007245
ScyDAA6-5987-HRSCAF-6712:12833944	ScyDAA6-5987-HRSCAF-6712	12.833944	0.430053517
ScyDAA6-5987-HRSCAF-6712:12855448	ScyDAA6-5987-HRSCAF-6712	12.855448	0.430033504
ScyDAA6-5987-HRSCAF-6712:12877716	ScyDAA6-5987-HRSCAF-6712	12.877716	0.430012828
ScyDAA6-5987-HRSCAF-6712:12898034	ScyDAA6-5987-HRSCAF-6712	12.898034	0.429994005
ScyDAA6-5987-HRSCAF-6712:12919426	ScyDAA6-5987-HRSCAF-6712	12.919426	0.429974229
ScyDAA6-5987-HRSCAF-6712:12941443	ScyDAA6-5987-HRSCAF-6712	12.941443	0.429953926
ScyDAA6-5987-HRSCAF-6712:12962124	ScyDAA6-5987-HRSCAF-6712	12.962124	0.429934901
ScyDAA6-5987-HRSCAF-6712:12982135	ScyDAA6-5987-HRSCAF-6712	12.982135	0.429916679
ScyDAA6-5987-HRSCAF-6712:13002353	ScyDAA6-5987-HRSCAF-6712	13.002353	0.433340298
ScyDAA6-5987-HRSCAF-6712:13024717	ScyDAA6-5987-HRSCAF-6712	13.024717	0.438127154
ScyDAA6-5987-HRSCAF-6712:13044965	ScyDAA6-5987-HRSCAF-6712	13.044965	0.443343367
ScyDAA6-5987-HRSCAF-6712:13065187	ScyDAA6-5987-HRSCAF-6712	13.065187	0.449356119
ScyDAA6-5987-HRSCAF-6712:13086804	ScyDAA6-5987-HRSCAF-6712	13.086804	0.45662302
ScyDAA6-5987-HRSCAF-6712:13108690	ScyDAA6-5987-HRSCAF-6712	13.10869	0.464800548
ScyDAA6-5987-HRSCAF-6712:13130552	ScyDAA6-5987-HRSCAF-6712	13.130552	0.473717696
ScyDAA6-5987-HRSCAF-6712:13152270	ScyDAA6-5987-HRSCAF-6712	13.15227	0.473651032
ScyDAA6-5987-HRSCAF-6712:13173595	ScyDAA6-5987-HRSCAF-6712	13.173595	0.473585119
ScyDAA6-5987-HRSCAF-6712:13194162	ScyDAA6-5987-HRSCAF-6712	13.194162	0.473521549
ScyDAA6-5987-HRSCAF-6712:13214669	ScyDAA6-5987-HRSCAF-6712	13.214669	0.473458164
ScyDAA6-5987-HRSCAF-6712:13236652	ScyDAA6-5987-HRSCAF-6712	13.236652	0.473390219
ScyDAA6-5987-HRSCAF-6712:13256903	ScyDAA6-5987-HRSCAF-6712	13.256903	0.473327628
ScyDAA6-5987-HRSCAF-6712:13276991	ScyDAA6-5987-HRSCAF-6712	13.276991	0.473265542
ScyDAA6-5987-HRSCAF-6712:13297061	ScyDAA6-5987-HRSCAF-6712	13.297061	0.473203513
ScyDAA6-5987-HRSCAF-6712:13318636	ScyDAA6-5987-HRSCAF-6712	13.318636	0.473136834
ScyDAA6-5987-HRSCAF-6712:13339124	ScyDAA6-5987-HRSCAF-6712	13.339124	0.473073517
ScyDAA6-5987-HRSCAF-6712:13359784	ScyDAA6-5987-HRSCAF-6712	13.359784	0.473009671
ScyDAA6-5987-HRSCAF-6712:13380844	ScyDAA6-5987-HRSCAF-6712	13.380844	0.472944592
ScyDAA6-5987-HRSCAF-6712:13401431	ScyDAA6-5987-HRSCAF-6712	13.401431	0.472880977
ScyDAA6-5987-HRSCAF-6712:13421868	ScyDAA6-5987-HRSCAF-6712	13.421868	0.472817829
ScyDAA6-5987-HRSCAF-6712:13442891	ScyDAA6-5987-HRSCAF-6712	13.442891	0.472752873
ScyDAA6-5987-HRSCAF-6712:13462909	ScyDAA6-5987-HRSCAF-6712	13.462909	0.472753018
ScyDAA6-5987-HRSCAF-6712:13484481	ScyDAA6-5987-HRSCAF-6712	13.484481	0.472753181
ScyDAA6-5987-HRSCAF-6712:13504933	ScyDAA6-5987-HRSCAF-6712	13.504933	0.472753337
ScyDAA6-5987-HRSCAF-6712:13531830	ScyDAA6-5987-HRSCAF-6712	13.53183	0.472754012
ScyDAA6-5987-HRSCAF-6712:13551907	ScyDAA6-5987-HRSCAF-6712	13.551907	0.479313681
ScyDAA6-5987-HRSCAF-6712:13572105	ScyDAA6-5987-HRSCAF-6712	13.572105	0.484886499
ScyDAA6-5987-HRSCAF-6712:13592495	ScyDAA6-5987-HRSCAF-6712	13.592495	0.484886901
ScyDAA6-5987-HRSCAF-6712:13612826	ScyDAA6-5987-HRSCAF-6712	13.612826	0.484887057
ScyDAA6-5987-HRSCAF-6712:13632893	ScyDAA6-5987-HRSCAF-6712	13.632893	0.484887213
ScyDAA6-5987-HRSCAF-6712:13653937	ScyDAA6-5987-HRSCAF-6712	13.653937	0.484887379
ScyDAA6-5987-HRSCAF-6712:13674289	ScyDAA6-5987-HRSCAF-6712	13.674289	0.484887542
ScyDAA6-5987-HRSCAF-6712:13694441	ScyDAA6-5987-HRSCAF-6712	13.694441	0.484887706
ScyDAA6-5987-HRSCAF-6712:13714667	ScyDAA6-5987-HRSCAF-6712	13.714667	0.484887843
ScyDAA6-5987-HRSCAF-6712:13734936	ScyDAA6-5987-HRSCAF-6712	13.734936	0.484272226
ScyDAA6-5987-HRSCAF-6712:13757577	ScyDAA6-5987-HRSCAF-6712	13.757577	0.483583039
ScyDAA6-5987-HRSCAF-6712:13778045	ScyDAA6-5987-HRSCAF-6712	13.778045	0.562893201
ScyDAA6-5987-HRSCAF-6712:13803914	ScyDAA6-5987-HRSCAF-6712	13.803914	0.829891672
ScyDAA6-5987-HRSCAF-6712:13828128	ScyDAA6-5987-HRSCAF-6712	13.828128	1.000304888
ScyDAA6-5987-HRSCAF-6712:13857104	ScyDAA6-5987-HRSCAF-6712	13.857104	1.004267629
ScyDAA6-5987-HRSCAF-6712:13877128	ScyDAA6-5987-HRSCAF-6712	13.877128	1.000834324
ScyDAA6-5987-HRSCAF-6712:13900653	ScyDAA6-5987-HRSCAF-6712	13.900653	0.996731903
ScyDAA6-5987-HRSCAF-6712:13921209	ScyDAA6-5987-HRSCAF-6712	13.921209	0.993099779
ScyDAA6-5987-HRSCAF-6712:13941262	ScyDAA6-5987-HRSCAF-6712	13.941262	0.989526853
ScyDAA6-5987-HRSCAF-6712:13967089	ScyDAA6-5987-HRSCAF-6712	13.967089	0.984268019
ScyDAA6-5987-HRSCAF-6712:13993977	ScyDAA6-5987-HRSCAF-6712	13.993977	0.978711218
ScyDAA6-5987-HRSCAF-6712:14017255	ScyDAA6-5987-HRSCAF-6712	14.017255	0.733483706
ScyDAA6-5987-HRSCAF-6712:14039215	ScyDAA6-5987-HRSCAF-6712	14.039215	0.520024597
ScyDAA6-5987-HRSCAF-6712:14059921	ScyDAA6-5987-HRSCAF-6712	14.059921	0.458543241
ScyDAA6-5987-HRSCAF-6712:14079945	ScyDAA6-5987-HRSCAF-6712	14.079945	0.457089469
ScyDAA6-5987-HRSCAF-6712:14105228	ScyDAA6-5987-HRSCAF-6712	14.105228	0.456404821
ScyDAA6-5987-HRSCAF-6712:14126826	ScyDAA6-5987-HRSCAF-6712	14.126826	0.455821286
ScyDAA6-5987-HRSCAF-6712:14150105	ScyDAA6-5987-HRSCAF-6712	14.150105	0.459262057
ScyDAA6-5987-HRSCAF-6712:14170492	ScyDAA6-5987-HRSCAF-6712	14.170492	0.462049986
ScyDAA6-5987-HRSCAF-6712:14190716	ScyDAA6-5987-HRSCAF-6712	14.190716	0.478063343
ScyDAA6-5987-HRSCAF-6712:14211648	ScyDAA6-5987-HRSCAF-6712	14.211648	0.491757483
ScyDAA6-5987-HRSCAF-6712:14232873	ScyDAA6-5987-HRSCAF-6712	14.232873	0.490894633
ScyDAA6-5987-HRSCAF-6712:14258638	ScyDAA6-5987-HRSCAF-6712	14.258638	0.489843562
ScyDAA6-5987-HRSCAF-6712:14279372	ScyDAA6-5987-HRSCAF-6712	14.279372	0.488995897
ScyDAA6-5987-HRSCAF-6712:14299529	ScyDAA6-5987-HRSCAF-6712	14.299529	0.488170569
ScyDAA6-5987-HRSCAF-6712:14319550	ScyDAA6-5987-HRSCAF-6712	14.31955	0.488170577
ScyDAA6-5987-HRSCAF-6712:14340310	ScyDAA6-5987-HRSCAF-6712	14.34031	0.484263541
ScyDAA6-5987-HRSCAF-6712:14361351	ScyDAA6-5987-HRSCAF-6712	14.361351	0.479808298
ScyDAA6-5987-HRSCAF-6712:14382304	ScyDAA6-5987-HRSCAF-6712	14.382304	0.475010251
ScyDAA6-5987-HRSCAF-6712:14402470	ScyDAA6-5987-HRSCAF-6712	14.40247	0.475010278
ScyDAA6-5987-HRSCAF-6712:14422591	ScyDAA6-5987-HRSCAF-6712	14.422591	0.475010073
ScyDAA6-5987-HRSCAF-6712:14443239	ScyDAA6-5987-HRSCAF-6712	14.443239	0.47500987
ScyDAA6-5987-HRSCAF-6712:14465712	ScyDAA6-5987-HRSCAF-6712	14.465712	0.475009892
ScyDAA6-5987-HRSCAF-6712:14486008	ScyDAA6-5987-HRSCAF-6712	14.486008	0.479612184
ScyDAA6-5987-HRSCAF-6712:14508971	ScyDAA6-5987-HRSCAF-6712	14.508971	0.486866888
ScyDAA6-5987-HRSCAF-6712:14529227	ScyDAA6-5987-HRSCAF-6712	14.529227	0.492377165
ScyDAA6-5987-HRSCAF-6712:14567664	ScyDAA6-5987-HRSCAF-6712	14.567664	0.484726058
ScyDAA6-5987-HRSCAF-6712:14589072	ScyDAA6-5987-HRSCAF-6712	14.589072	0.480139331
ScyDAA6-5987-HRSCAF-6712:14611282	ScyDAA6-5987-HRSCAF-6712	14.611282	0.475167819
ScyDAA6-5987-HRSCAF-6712:14637415	ScyDAA6-5987-HRSCAF-6712	14.637415	0.46907528
ScyDAA6-5987-HRSCAF-6712:14659167	ScyDAA6-5987-HRSCAF-6712	14.659167	0.463831004
ScyDAA6-5987-HRSCAF-6712:14679693	ScyDAA6-5987-HRSCAF-6712	14.679693	0.459574213
ScyDAA6-5987-HRSCAF-6712:14701474	ScyDAA6-5987-HRSCAF-6712	14.701474	0.45954407
ScyDAA6-5987-HRSCAF-6712:14722226	ScyDAA6-5987-HRSCAF-6712	14.722226	0.459515464
ScyDAA6-5987-HRSCAF-6712:14743696	ScyDAA6-5987-HRSCAF-6712	14.743696	0.459485409
ScyDAA6-5987-HRSCAF-6712:14767187	ScyDAA6-5987-HRSCAF-6712	14.767187	0.450968452
ScyDAA6-5987-HRSCAF-6712:14789806	ScyDAA6-5987-HRSCAF-6712	14.789806	0.450942844
ScyDAA6-5987-HRSCAF-6712:14810010	ScyDAA6-5987-HRSCAF-6712	14.81001	0.450920276
ScyDAA6-5987-HRSCAF-6712:14830760	ScyDAA6-5987-HRSCAF-6712	14.83076	0.450897036
ScyDAA6-5987-HRSCAF-6712:14852691	ScyDAA6-5987-HRSCAF-6712	14.852691	0.450872404
ScyDAA6-5987-HRSCAF-6712:14872701	ScyDAA6-5987-HRSCAF-6712	14.872701	0.450849868
ScyDAA6-5987-HRSCAF-6712:14893124	ScyDAA6-5987-HRSCAF-6712	14.893124	0.45082683
ScyDAA6-5987-HRSCAF-6712:14913367	ScyDAA6-5987-HRSCAF-6712	14.913367	0.45125456
ScyDAA6-5987-HRSCAF-6712:14934323	ScyDAA6-5987-HRSCAF-6712	14.934323	0.451700621
ScyDAA6-5987-HRSCAF-6712:14954347	ScyDAA6-5987-HRSCAF-6712	14.954347	0.452130499
ScyDAA6-5987-HRSCAF-6712:14974720	ScyDAA6-5987-HRSCAF-6712	14.97472	0.468132271
ScyDAA6-5987-HRSCAF-6712:14997551	ScyDAA6-5987-HRSCAF-6712	14.997551	0.490147228
ScyDAA6-5987-HRSCAF-6712:15017942	ScyDAA6-5987-HRSCAF-6712	15.017942	0.490871799
ScyDAA6-5987-HRSCAF-6712:15038125	ScyDAA6-5987-HRSCAF-6712	15.038125	0.491587246
ScyDAA6-5987-HRSCAF-6712:15058535	ScyDAA6-5987-HRSCAF-6712	15.058535	0.492309816
ScyDAA6-5987-HRSCAF-6712:15079117	ScyDAA6-5987-HRSCAF-6712	15.079117	0.493037346
ScyDAA6-5987-HRSCAF-6712:15100215	ScyDAA6-5987-HRSCAF-6712	15.100215	0.493781735
ScyDAA6-5987-HRSCAF-6712:15121102	ScyDAA6-5987-HRSCAF-6712	15.121102	0.494517102
ScyDAA6-5987-HRSCAF-6712:15141812	ScyDAA6-5987-HRSCAF-6712	15.141812	0.495244489
ScyDAA6-5987-HRSCAF-6712:15162111	ScyDAA6-5987-HRSCAF-6712	15.162111	0.495955563
ScyDAA6-5987-HRSCAF-6712:15182139	ScyDAA6-5987-HRSCAF-6712	15.182139	0.496655146
ScyDAA6-5987-HRSCAF-6712:15203439	ScyDAA6-5987-HRSCAF-6712	15.203439	0.497396788
ScyDAA6-5987-HRSCAF-6712:15223976	ScyDAA6-5987-HRSCAF-6712	15.223976	0.49810936
ScyDAA6-5987-HRSCAF-6712:15245951	ScyDAA6-5987-HRSCAF-6712	15.245951	0.498849778
ScyDAA6-5987-HRSCAF-6712:15266865	ScyDAA6-5987-HRSCAF-6712	15.266865	0.501392273
ScyDAA6-5987-HRSCAF-6712:15291252	ScyDAA6-5987-HRSCAF-6712	15.291252	0.504191662
ScyDAA6-5987-HRSCAF-6712:15314383	ScyDAA6-5987-HRSCAF-6712	15.314383	0.506685127
ScyDAA6-5987-HRSCAF-6712:15341388	ScyDAA6-5987-HRSCAF-6712	15.341388	0.509401484
ScyDAA6-5987-HRSCAF-6712:15369831	ScyDAA6-5987-HRSCAF-6712	15.369831	0.512042317
ScyDAA6-5987-HRSCAF-6712:15390320	ScyDAA6-5987-HRSCAF-6712	15.39032	0.513809362
ScyDAA6-5987-HRSCAF-6712:15413132	ScyDAA6-5987-HRSCAF-6712	15.413132	0.516179234
ScyDAA6-5987-HRSCAF-6712:15442055	ScyDAA6-5987-HRSCAF-6712	15.442055	0.51902599
ScyDAA6-5987-HRSCAF-6712:15462959	ScyDAA6-5987-HRSCAF-6712	15.462959	0.520979488
ScyDAA6-5987-HRSCAF-6712:15485799	ScyDAA6-5987-HRSCAF-6712	15.485799	0.523020679
ScyDAA6-5987-HRSCAF-6712:15506935	ScyDAA6-5987-HRSCAF-6712	15.506935	0.536918345
ScyDAA6-5987-HRSCAF-6712:15530308	ScyDAA6-5987-HRSCAF-6712	15.530308	0.553137046
ScyDAA6-5987-HRSCAF-6712:15550480	ScyDAA6-5987-HRSCAF-6712	15.55048	0.56776881
ScyDAA6-5987-HRSCAF-6712:15582412	ScyDAA6-5987-HRSCAF-6712	15.582412	0.59060802
ScyDAA6-5987-HRSCAF-6712:15603145	ScyDAA6-5987-HRSCAF-6712	15.603145	0.605913745
ScyDAA6-5987-HRSCAF-6712:15627414	ScyDAA6-5987-HRSCAF-6712	15.627414	0.62416693
ScyDAA6-5987-HRSCAF-6712:15654429	ScyDAA6-5987-HRSCAF-6712	15.654429	0.629301692
ScyDAA6-5987-HRSCAF-6712:15678179	ScyDAA6-5987-HRSCAF-6712	15.678179	0.63383928
ScyDAA6-5987-HRSCAF-6712:15698350	ScyDAA6-5987-HRSCAF-6712	15.69835	0.637709325
ScyDAA6-5987-HRSCAF-6712:15723266	ScyDAA6-5987-HRSCAF-6712	15.723266	0.642508556
ScyDAA6-5987-HRSCAF-6712:15743401	ScyDAA6-5987-HRSCAF-6712	15.743401	0.646400681
ScyDAA6-5987-HRSCAF-6712:15763686	ScyDAA6-5987-HRSCAF-6712	15.763686	0.650333029
ScyDAA6-5987-HRSCAF-6712:15783897	ScyDAA6-5987-HRSCAF-6712	15.783897	0.654261024
ScyDAA6-5987-HRSCAF-6712:15810310	ScyDAA6-5987-HRSCAF-6712	15.81031	0.659407447
ScyDAA6-5987-HRSCAF-6712:15831538	ScyDAA6-5987-HRSCAF-6712	15.831538	0.66355273
ScyDAA6-5987-HRSCAF-6712:15876808	ScyDAA6-5987-HRSCAF-6712	15.876808	0.672413325
ScyDAA6-5987-HRSCAF-6712:15913305	ScyDAA6-5987-HRSCAF-6712	15.913305	0.679569718
ScyDAA6-5987-HRSCAF-6712:15933475	ScyDAA6-5987-HRSCAF-6712	15.933475	0.683526855
ScyDAA6-5987-HRSCAF-6712:15956252	ScyDAA6-5987-HRSCAF-6712	15.956252	0.687995478
ScyDAA6-5987-HRSCAF-6712:15977588	ScyDAA6-5987-HRSCAF-6712	15.977588	0.692179975
ScyDAA6-5987-HRSCAF-6712:15997852	ScyDAA6-5987-HRSCAF-6712	15.997852	0.696151684
ScyDAA6-5987-HRSCAF-6712:16018804	ScyDAA6-5987-HRSCAF-6712	16.018804	0.700254376
ScyDAA6-5987-HRSCAF-6712:16039412	ScyDAA6-5987-HRSCAF-6712	16.039412	0.700787666
ScyDAA6-5987-HRSCAF-6712:16062679	ScyDAA6-5987-HRSCAF-6712	16.062679	0.699024058
ScyDAA6-5987-HRSCAF-6712:16083628	ScyDAA6-5987-HRSCAF-6712	16.083628	0.693569109
ScyDAA6-5987-HRSCAF-6712:16104160	ScyDAA6-5987-HRSCAF-6712	16.10416	0.694074071
ScyDAA6-5987-HRSCAF-6712:16125778	ScyDAA6-5987-HRSCAF-6712	16.125778	0.694597399
ScyDAA6-5987-HRSCAF-6712:16146469	ScyDAA6-5987-HRSCAF-6712	16.146469	0.695089858
ScyDAA6-5987-HRSCAF-6712:16166714	ScyDAA6-5987-HRSCAF-6712	16.166714	0.695563695
ScyDAA6-5987-HRSCAF-6712:16187203	ScyDAA6-5987-HRSCAF-6712	16.187203	0.696035159
ScyDAA6-5987-HRSCAF-6712:16207448	ScyDAA6-5987-HRSCAF-6712	16.207448	0.696491704
ScyDAA6-5987-HRSCAF-6712:16227561	ScyDAA6-5987-HRSCAF-6712	16.227561	0.671862342
ScyDAA6-5987-HRSCAF-6712:16250449	ScyDAA6-5987-HRSCAF-6712	16.250449	0.618491433
ScyDAA6-5987-HRSCAF-6712:16273337	ScyDAA6-5987-HRSCAF-6712	16.273337	0.579865795
ScyDAA6-5987-HRSCAF-6712:16293599	ScyDAA6-5987-HRSCAF-6712	16.293599	0.566189674
ScyDAA6-5987-HRSCAF-6712:16317034	ScyDAA6-5987-HRSCAF-6712	16.317034	0.540704703
ScyDAA6-5987-HRSCAF-6712:16341289	ScyDAA6-5987-HRSCAF-6712	16.341289	0.503737337
ScyDAA6-5987-HRSCAF-6712:16362827	ScyDAA6-5987-HRSCAF-6712	16.362827	0.462317307
ScyDAA6-5987-HRSCAF-6712:16383048	ScyDAA6-5987-HRSCAF-6712	16.383048	0.42274936
ScyDAA6-5987-HRSCAF-6712:16409036	ScyDAA6-5987-HRSCAF-6712	16.409036	0.373306682
ScyDAA6-5987-HRSCAF-6712:16431429	ScyDAA6-5987-HRSCAF-6712	16.431429	0.322595211
ScyDAA6-5987-HRSCAF-6712:16451723	ScyDAA6-5987-HRSCAF-6712	16.451723	0.309425408
ScyDAA6-5987-HRSCAF-6712:16473678	ScyDAA6-5987-HRSCAF-6712	16.473678	0.296796025
ScyDAA6-5987-HRSCAF-6712:16494550	ScyDAA6-5987-HRSCAF-6712	16.49455	0.286352292
ScyDAA6-5987-HRSCAF-6712:16518649	ScyDAA6-5987-HRSCAF-6712	16.518649	0.276189783
ScyDAA6-5987-HRSCAF-6712:16541014	ScyDAA6-5987-HRSCAF-6712	16.541014	0.268573073
ScyDAA6-5987-HRSCAF-6712:16562478	ScyDAA6-5987-HRSCAF-6712	16.562478	0.269029166
ScyDAA6-5987-HRSCAF-6712:16592947	ScyDAA6-5987-HRSCAF-6712	16.592947	0.270931319
ScyDAA6-5987-HRSCAF-6712:16613600	ScyDAA6-5987-HRSCAF-6712	16.6136	0.272055991
ScyDAA6-5987-HRSCAF-6712:16633797	ScyDAA6-5987-HRSCAF-6712	16.633797	0.262249059
ScyDAA6-5987-HRSCAF-6712:16658005	ScyDAA6-5987-HRSCAF-6712	16.658005	0.255284803
ScyDAA6-5987-HRSCAF-6712:16679699	ScyDAA6-5987-HRSCAF-6712	16.679699	0.249749076
ScyDAA6-5987-HRSCAF-6712:16702364	ScyDAA6-5987-HRSCAF-6712	16.702364	0.244731931
ScyDAA6-5987-HRSCAF-6712:16723772	ScyDAA6-5987-HRSCAF-6712	16.723772	0.255903137
ScyDAA6-5987-HRSCAF-6712:16747475	ScyDAA6-5987-HRSCAF-6712	16.747475	0.248756533
ScyDAA6-5987-HRSCAF-6712:16772203	ScyDAA6-5987-HRSCAF-6712	16.772203	0.273966968
ScyDAA6-5987-HRSCAF-6712:16795923	ScyDAA6-5987-HRSCAF-6712	16.795923	0.300097013
ScyDAA6-5987-HRSCAF-6712:16827162	ScyDAA6-5987-HRSCAF-6712	16.827162	0.336714705
ScyDAA6-5987-HRSCAF-6712:16851377	ScyDAA6-5987-HRSCAF-6712	16.851377	0.366791313
ScyDAA6-5987-HRSCAF-6712:16871749	ScyDAA6-5987-HRSCAF-6712	16.871749	0.401200694
ScyDAA6-5987-HRSCAF-6712:16895004	ScyDAA6-5987-HRSCAF-6712	16.895004	0.443028582
ScyDAA6-5987-HRSCAF-6712:16916843	ScyDAA6-5987-HRSCAF-6712	16.916843	0.484358976
ScyDAA6-5987-HRSCAF-6712:16937149	ScyDAA6-5987-HRSCAF-6712	16.937149	0.524131268
ScyDAA6-5987-HRSCAF-6712:16958896	ScyDAA6-5987-HRSCAF-6712	16.958896	0.559103382
ScyDAA6-5987-HRSCAF-6712:16980792	ScyDAA6-5987-HRSCAF-6712	16.980792	0.534281484
ScyDAA6-5987-HRSCAF-6712:17000858	ScyDAA6-5987-HRSCAF-6712	17.000858	0.51245752
